Date,USD_KRW,JPY_KRW,CNY_KRW,EUR_KRW,NASDAQ_Index,S&P500_Index,Crude_Oil_Price,GDP_Growth_Rate,CPI,KOSPI,KOSDAQ,Fed_Funds_Rate,Inflation_Rate
2014-01-12,1318.6524132141622,9.299499468397155,187.66383635656518,1339.325170261409,10337.995939650104,2980.5488804937036,59.405508051372145,3.6094730912141313,114.37875971667718,2346.7942191041693,897.9729646730457,2.842222753245003,1.7789321404754257
2014-01-13,1369.708956832933,10.06526624664468,197.83377685397454,1394.3065304465204,8995.800714795707,3423.128395611962,78.11971039581758,2.5295400331918123,112.39341236375054,2660.8511487903875,705.2522031403702,3.763776098071126,2.746938549286271
2014-01-14,1090.5251802360738,9.779317030391836,151.16887876977222,1653.2231592369124,9973.172818628824,3957.4317995312917,82.64478242672175,1.8773345684680582,106.12820100573182,2948.5018860968053,637.3897355453181,3.4251403544489842,2.3933253689588465
2014-01-15,1479.5035433822172,9.355527544994697,176.89573500988695,1627.9198127474597,14293.859808658715,3337.1380605507243,92.87432702964375,1.9587307256601427,105.95857596162432,2606.923717680821,772.041515985519,4.340042600059207,2.640205524222858
2014-01-16,1319.369628144619,11.392545157212712,160.89991521942173,1458.008771708815,9115.751759232864,3299.063599148508,72.45469155754637,4.201856484855565,107.9122559505451,2242.1535222138427,829.1975022200145,1.329309805602141,2.595184285266952
2014-01-17,1423.5234594352773,9.934028298310661,177.8938157934425,1319.0528137360393,10304.547427047473,2552.8945271577204,63.60506720565852,1.2644123854998361,101.43240131320387,2830.456673135477,685.7380056916921,3.475609470237181,3.742373227607901
2014-01-18,1270.032857642086,11.330892391188586,173.32235448794455,1296.5919563665113,11252.482173502383,3760.148523501539,61.5300257100679,3.255296585097436,118.85233804975277,2012.542520696834,670.8619100573967,1.0748754604385828,3.6883773257569086
2014-01-19,1207.1384237949412,8.420873896567297,178.7884290776142,1677.0436765178572,13929.79256443644,2567.2620624963597,90.81416370864844,2.227362411913062,103.6604008039333,2256.537161431042,840.7363785839052,2.651359645210679,1.3682100458116948
2014-01-20,1488.591453297498,8.564099154401344,177.54811107093622,1301.3582982553437,14563.992985570821,3859.348411155219,83.42891856895993,2.0609912498732816,103.8764860465544,2387.490488547784,826.1166875175668,2.860508886825004,2.0353305352505844
2014-01-21,1291.060685409918,11.909281220451907,198.0053519584281,1604.0841554562696,10980.672167432784,3308.007588035077,94.32574082350835,3.0229506621241438,112.94076810034156,2195.9788613678697,661.0175903211559,0.622685405239418,3.258325220778367
2014-01-22,1433.4367913995895,10.351073850424358,177.6093054467368,1384.4851047677687,14523.678338474609,2752.699907851053,97.84212734389685,4.591446025119068,114.48494094599623,2604.018092539011,860.7811811985996,0.8166051320582242,3.051961317490189
2014-01-23,1476.6461981831449,10.039078693996196,192.31160440624336,1692.829923779119,9130.213664004283,3177.5610880096883,58.00305016502845,3.4723676761493234,114.73670919199745,2558.000616940252,640.4188251777477,4.276723149361205,2.893577666828573
2014-01-24,1337.6773135043295,10.092624252576446,165.9910143400423,1384.077870181394,9097.966043274593,3992.4767210247974,71.78044712205036,4.154442511021294,107.50150047008462,2406.49656843877,632.7719475815378,1.7905476113904872,3.981431296889491
2014-01-25,1274.4693392593374,8.86107509613144,171.90503443955245,1375.758312455363,14644.755737443586,2957.6242780661396,77.90924844188999,3.402735117051524,117.4665790581985,2294.379446654395,705.3321709375496,2.0576531738468002,2.010805171894846
2014-01-26,1001.7554254553253,10.874815798007893,173.52067380224048,1518.7318144388116,11567.760934698319,2904.189652822868,49.83093680658745,3.7908631194909628,110.8799812349609,2433.907243362022,865.95977788759,3.3818280210880647,2.5457461173457783
2014-01-27,1020.009820369503,8.339122494919017,163.93640216676897,1680.7584033134096,9301.354847477678,2677.0088425637587,43.20082203549909,2.7296305951731825,108.77175104325111,2291.2022567127356,808.632050597763,1.4932158192517744,3.9374511197538236
2014-01-28,1100.4256080255582,10.293294852412092,168.98951307389777,1688.1048028982163,11415.932594028933,3395.7135231862585,92.06583484691882,4.703926540832736,116.20772921731334,2221.258508278352,718.4155747653705,1.367881624934667,3.086656835836739
2014-01-29,1093.0042159279976,10.283075186343606,179.92565397333877,1553.6030732334925,13482.47808765336,2633.8404985209445,72.13141064532239,3.0077560817566438,104.87122498447675,2351.2701323093465,647.1752770355616,2.3969346326194327,2.946040816562526
2014-01-30,1127.3793975999226,11.656753696534043,179.00938816522662,1577.3031828181768,13788.442560064665,3649.012095706116,74.24645298160235,3.2070986769070524,117.20370886871038,2602.3355819507897,814.0429538167933,0.7654851205041968,1.4642417201529965
2014-01-31,1152.4673188488305,10.104731240419442,181.82176722867402,1481.7010879865138,14047.784796544696,3878.8352714958373,73.2948607256773,3.0998620130193983,110.77658789129855,2648.390856719063,779.7441658464938,4.62636612682516,1.7399707103361781
2014-02-01,1180.032746775364,8.548250783896718,167.59089577100707,1577.887869566166,11986.99632161193,3897.806666823249,85.29764228996143,2.264756080659674,118.00116315346273,2297.347161063626,896.3048733207393,4.7304900115206285,2.1324195681601052
2014-02-02,1210.2688450344383,10.29101303699265,165.79157475765285,1629.8898274852484,14068.622100575161,2661.8743793161566,48.73011668092259,1.9249537423967427,104.03225062111518,2947.398036329581,829.6678385443635,2.516900740124064,2.3945413010899133
2014-02-03,1049.4331692280073,8.36531057746133,180.58089413770816,1443.0476515975115,11570.211461622783,3337.393896029453,76.84290644629195,1.29533985646222,118.72126152004851,2261.959229917604,630.6371869225414,1.4415773090665749,2.4916307191154727
2014-02-04,1021.180965976391,8.815175341199687,156.64308742137624,1509.9311314150516,12249.419316737542,2645.66478235325,68.16877069465781,3.8726999280101944,113.7575348394478,2712.132110178297,818.4645178231893,2.6175856758998095,3.706411544288937
2014-02-05,1336.9722245365117,8.124434336749665,162.651577176607,1468.6583476165238,13311.038615901518,3358.024212226446,93.81748957046347,2.157101052681483,112.36657053604772,2081.480056898,677.2341136549351,0.9496993546796368,1.3216359571268375
2014-02-06,1268.6674124215388,10.053174329837994,152.10638684764976,1481.2353067643385,10978.04704897356,3722.4708778143713,71.17725627377952,2.5567918527824287,108.44135038966014,2664.8445460983803,888.5687096926254,2.2900879241783225,1.745057710151988
2014-02-07,1222.0721011100597,8.33813046117429,153.630542629804,1645.0239549369703,8515.070409971424,3306.685243454927,96.57609844444994,4.67971265090485,119.12629999931448,2459.948748658885,605.7820852422632,0.8314949690878561,1.4309014106453253
2014-02-08,1317.2199705841763,9.877577514125317,162.16916396303046,1377.8084151027851,10451.164498003884,3808.080739160022,61.1951796507944,3.2657893976474948,108.87839256623026,2569.1078446433953,671.5051770953894,3.677745665660425,3.2059321772593328
2014-02-09,1413.8397036017702,11.731780141296577,150.97646401484596,1304.0920128003122,12367.609517571724,3702.5115322740667,98.01368238339944,1.388312255615753,109.97085904895152,2184.0726595138653,749.6995129535475,1.7407109754982768,3.911739403327383
2014-02-10,1213.8464545581023,10.879045652077329,162.27052960437308,1428.1400551368147,9346.326587476338,2914.8225249098928,92.50947688550606,4.198447651295399,115.62996217170625,2433.563968579631,623.7205201361578,2.842967674581267,3.681882410163132
2014-02-11,1320.5597325259896,8.309646696901172,182.7488161531013,1304.0425952406326,9038.69754449748,3445.1534243236624,75.05579738412129,2.024522396437822,105.69684859225413,2766.2778565571534,703.2188503032595,0.5609270763528995,3.1699023064166356
2014-02-12,1476.7861119175793,8.896839248835374,153.05535392344666,1449.2002128310096,10051.563812140063,2511.1181897141973,61.222595999141475,3.21082337058473,105.82990625627583,2767.0848328015827,749.170491963577,2.860864080808991,1.0645684125054176
2014-02-13,1419.8122479307804,10.694649679573736,171.83683388973205,1651.7540526785292,8224.780235944749,3094.0628738872965,62.55540144715359,3.0399258994559624,115.5059537524244,2237.555961231596,734.0799758120103,0.514705719929347,2.041092609992346
2014-02-14,1213.0004052512047,11.578807444096736,195.65543934597747,1508.716760241239,13203.960286608439,2856.9402516764426,86.3651251874975,1.9523153694075228,102.57159578380215,2352.599275113029,738.1755675202203,4.663364788427153,3.5908541500082376
2014-02-15,1322.3584189073715,8.131674347055815,189.56424144627005,1627.7164266515388,9811.009215318372,3905.674518915229,74.83788107014267,1.4630841391783242,116.45929040586047,2003.8135553921015,863.7069155818062,2.75521052119775,2.9592107618828094
2014-02-16,1088.53546095797,11.249804526882375,165.27187511474287,1283.095459807756,8869.668776456198,3108.08351758474,64.09525512815925,1.8450464259798722,112.50350016619697,2089.962174338176,751.5872620695955,0.9502992311806752,1.628803963749684
2014-02-17,1280.2610924475448,10.247255521353235,196.24027395958234,1650.4367962685883,12893.905911744047,3481.096642633721,78.16329768472986,1.3893511982558624,110.78167532806542,2126.730352648755,882.3140552477691,2.034746537833425,2.399461404005771
2014-02-18,1490.6641455692213,10.18436530118557,166.48232483738624,1500.8935822035578,13900.496087803014,3597.972413910411,83.99400387405666,2.102512075808405,104.58218764359763,2293.6513258959,644.3195042292236,0.7073021004393492,1.2637543949351724
2014-02-19,1259.157557601261,11.831252731013432,153.62577481687813,1215.87989437024,8139.129171032449,3659.8188080222612,41.37403075350795,4.989190042949858,115.72736338688817,2759.015486742467,684.0768262518103,2.889029447643148,2.5624046097177655
2014-02-20,1463.8191495950737,10.990578450387092,199.70279783840567,1516.5594776425185,9635.198395188574,3603.662788026293,45.391768067050606,2.60836906096553,116.09906179017499,2510.250132155987,796.9547325581801,1.0505444713359875,3.70308534305549
2014-02-21,1203.6674602516305,11.400475472224448,193.5011263594586,1675.698478130459,14616.626274087084,2933.7475914816023,45.66912642442475,4.4555535653400415,109.65883735753036,2792.6081365522496,684.9367745706844,2.628983845007749,1.1161565390109003
2014-02-22,1499.4224135923155,9.415982278178667,173.29663916505461,1239.583500237681,10696.778951529426,3529.101545093833,53.916028315800084,3.1967107685162457,107.78337949714418,2754.905707597043,704.1828208242155,1.8747854769355468,2.841674575237885
2014-02-23,1289.6100176137788,10.217456163313638,183.3188262096202,1491.228065234786,14570.144443673518,3323.514223393425,65.61942635363883,3.666332317334932,104.9232367504788,2587.1382095076756,870.3084594022773,3.927125311205603,1.6993080939966358
2014-02-24,1021.1344971179673,10.461622709711083,183.5614038928335,1657.7393014348572,9919.487768594741,3396.058997196278,88.21899395755327,1.6253918790022248,115.0846803417835,2499.8602011960784,761.5677524415099,2.6701487722421016,3.971155216536568
2014-02-25,1293.377398345694,9.28633576144986,159.72411153652303,1204.8475841671873,9526.473449003524,2501.2219259631324,61.06594209997344,2.0992234696879017,112.78903846253412,2931.32086154928,700.3982267877951,4.316833808845547,1.1953051621106048
2014-02-26,1137.2863478397983,10.280992499789598,160.00243165768163,1515.4564632329116,9498.758882095972,2887.386401429285,41.048667302836286,3.041773692115702,104.13262058733716,2569.270222614415,833.0135333672738,4.736067704865902,2.85187414925167
2014-02-27,1016.2406610179473,8.946621517918855,173.4790351675913,1437.4511459154814,8596.600622974567,3896.025545073483,69.00171117710374,4.524573736907362,115.88936159369801,2482.8239846157094,621.199426215061,4.862861907156104,1.7691120632774242
2014-02-28,1410.4266523473316,8.573502684272958,195.5786570068849,1373.4946593243053,14275.02601956388,2935.1141249585885,99.79771572547732,1.1715521435397607,117.64410626716919,2869.120809539836,769.0987830618637,1.6708835862304114,3.6473891876437987
2014-03-01,1137.864818490378,9.495881037109331,150.49968874292853,1513.768244972688,14858.845158430307,3157.023283374464,60.94125973929515,3.0276798382628836,101.18494525496492,2071.4387147523057,629.9009166439716,3.9540591050152796,1.3657893980171951
2014-03-02,1398.2742770232492,10.957158514985748,189.12528179746795,1226.3510472937085,14681.561650901465,2780.0109732936116,97.6752711260389,1.2040488500337196,115.44841276048082,2656.026319517904,653.0552406148098,2.4714986913257,2.287757838412279
2014-03-03,1144.1087914779334,11.66474859229555,152.87633918573272,1576.5315231437,13964.196978790918,2707.9038278555345,46.08070786818536,2.82729070579713,117.05603866855304,2113.027250159739,618.733636286851,2.4177792035329984,1.5560846348882102
2014-03-04,1097.163176936887,9.83085620599293,173.9111057441559,1202.239738459854,13928.215353556827,2813.0034529580576,50.38597947431829,3.5154726373305474,119.83015798949094,2819.8216278861046,870.5049086348401,4.407036864091626,3.3983311671600465
2014-03-05,1486.9677870522137,10.571294753101727,181.89364165367382,1353.4678718961761,12627.598270182913,3330.4709933004597,83.4473242087425,3.9788927657132294,104.75202997874734,2792.666185049639,614.461337630351,1.1555100645585412,2.0543306989642316
2014-03-06,1180.8226638775097,8.412148523900402,184.33796335412325,1451.9793188423391,13783.495983654295,3878.5429770851624,70.07274693824237,1.5541280210425068,107.42006410428506,2503.6000342532466,754.9249343820561,2.6501463858022647,1.5601395953685795
2014-03-07,1300.68810572158,11.617855034209315,152.92396318079557,1388.5111252832758,9458.396550401334,2989.2987698442853,85.90730820795316,1.6663011338453924,119.32382184401757,2661.044150085993,667.4932205952297,3.167974578712193,3.177703204229893
2014-03-08,1304.9907464072357,10.274416854279737,170.9301808691984,1353.7379676027913,10715.388412709899,2985.1119283119565,91.8135007017334,2.8802596867671624,101.88031100587169,2772.6216913041644,715.0765901091683,0.7975554218483901,3.451651953493889
2014-03-09,1280.236741086751,11.121352990500629,179.19186302511622,1615.417572734048,12485.854053063234,3346.2108803303026,55.06509256366208,4.992145831916297,110.47415687829508,2483.303870016367,748.0968554039491,4.3903141438765445,2.3871864621089274
2014-03-10,1457.3478717606072,11.177764803685575,153.30227686530034,1667.4162871359545,14123.399327931174,3035.114076539703,80.96975022638452,2.4241873426270537,110.13489159675775,2905.957913789327,735.0180423851326,1.9145259877717442,2.1365482067768653
2014-03-11,1337.2205356834343,9.025922105472423,156.7547278297655,1636.8563424529443,12623.286236581485,3865.6240719759817,76.45607419802536,2.710109709451641,112.13095477762327,2437.0300092586294,824.4261569615315,3.455688413237178,2.8964325771312684
2014-03-12,1201.866502052465,10.116697812727399,183.18244947520193,1461.2156565249998,13873.153708339441,3066.7720639633926,91.69210175152787,2.729786971258206,106.6158522969258,2892.0225151726945,873.5649978768378,4.676360007179747,2.954189766817521
2014-03-13,1431.190192262137,11.84191900624391,176.08190982953258,1642.0820875967415,11317.646610945081,3235.6633787792007,65.80623403659297,1.3228032854283818,118.51836177343583,2582.7440488484103,690.0816642254097,3.7388962368517853,2.982236186908663
2014-03-14,1090.5314495579821,8.358538179283311,158.0914330634145,1660.4307825907717,13021.12616393531,3300.0839259556165,43.1122258426396,4.096688581159981,105.40122521918146,2426.2432639395406,607.3621491468176,4.487047406417507,1.8272729259078233
2014-03-15,1272.1183788052087,10.732199592118253,176.76196684573668,1404.619198523731,14859.865644625606,3673.101692695707,74.45116763635072,2.01240609770443,112.99391035168804,2004.0975343126024,868.1836307219498,0.8129510699477912,3.823907417846423
2014-03-16,1475.2751859718783,11.849056312140688,195.6346186722208,1341.7229297527226,9074.419899908304,3345.8589091223257,97.53269914710746,3.8146682275316794,109.91854045509872,2295.555920556475,893.6352197098182,2.7173060333633146,1.6403327432312054
2014-03-17,1312.6988149402064,9.202308432216089,150.7793792387682,1249.1326029066602,14488.44484621123,2858.732650220986,40.87787077031341,2.900359515342363,105.3334690496016,2867.9214923416584,730.0053523118594,3.04174456558258,2.1224748276645906
2014-03-18,1408.484225237438,11.445791685617392,182.13168867429272,1439.5459605246144,11656.547634893319,2685.980809939551,54.415479305347276,3.447118968877536,103.77707591444855,2428.7127890636953,736.7366632047683,3.6006749628537285,1.851081827007076
2014-03-19,1326.7803627725964,11.734630181633086,153.6825217302671,1673.1484602192206,12502.526215110407,3906.661820033446,58.9640673978472,1.215886545979985,119.13124248515318,2421.4685271740373,643.2468331458825,1.0258621428158101,3.793370524507591
2014-03-20,1419.6854317689451,10.9883448375793,150.32247214823505,1480.4537640351855,14145.083048373588,3702.344491958661,85.95033327345854,4.559862737666265,111.22582923191572,2489.410681067104,742.6570350287955,3.4555517602442265,3.4851104274349107
2014-03-21,1472.2439399226218,8.925313249227834,157.5327244330317,1533.7810508930859,10867.57920786622,2534.4478154333738,59.39661534808971,1.9754270776788534,112.08381824448884,2286.304031522578,691.0047707942922,1.156970978912446,3.433815811857596
2014-03-22,1136.4608637663684,9.336002875306376,171.14533159269595,1256.4419092459239,10930.848024230354,3732.2934764853217,54.34503179177884,3.680381550003348,115.65790918083957,2491.55126975747,898.3140202608408,0.8042576324569697,1.0141302456253594
2014-03-23,1084.8305406283594,8.143237177670922,190.11719994909765,1271.7598320711281,11690.272854429702,3385.896690857153,78.91348086802248,4.192076448264647,101.62453317199567,2375.763116440077,655.4543892619931,2.6119364355712076,3.0577015006249626
2014-03-24,1241.99537516627,11.325812936981421,164.08927483022794,1432.2366309798363,8133.714591477954,3278.341352552415,42.78431733765998,3.1601548691327883,114.27528535593558,2909.442530432513,713.5760196037374,3.2016887870977864,1.6908210853860683
2014-03-25,1350.9312134121078,11.39844474604432,181.28366061943794,1675.632399491863,11476.663266603457,2518.3437685353383,50.235811597524815,2.3493360883144967,103.30280275144641,2563.966771196554,784.9505945995811,4.81152932482218,3.9032327715798987
2014-03-26,1113.5956265911082,10.53084123986477,170.55783189776534,1380.3923207957644,10037.610854959612,3671.296084576623,64.48181372016663,4.911613497924307,114.80962170152912,2834.150969142425,703.5370655467195,3.6438144232308485,2.5922542241063953
2014-03-27,1002.0507252150835,9.410111405055405,161.7165895983004,1638.7420206587667,14495.67927674247,2797.0975213618754,61.335997740401865,2.1137588530827824,102.82657343254755,2686.8740955763406,742.3270617156081,3.1612584266841086,2.694109004199835
2014-03-28,1171.4675579183527,8.307244110559683,175.71235571414292,1260.1442967128557,8614.14709127122,3591.971819791119,60.82994915100179,4.794649348493081,116.64987399747193,2212.6029840560977,892.045089972263,1.465542054033904,2.069448474469902
2014-03-29,1484.4296677338943,11.012230439659637,189.87322451863116,1508.508603466855,11215.243234138612,2523.802371048726,46.5133007871797,1.624896534738927,113.62032521454024,2867.6656097008895,752.4214128152395,1.1841996506659938,2.610191866907234
2014-03-30,1347.4837303029233,10.906104774439692,191.6246185028072,1500.3064884552591,14632.277192641526,3694.530474499279,61.65040116698779,2.556888526089374,107.71780577704841,2087.270797388524,873.0961315421453,3.2327295114637025,3.249211562872433
2014-03-31,1200.662721970612,11.650410086955604,192.32597659386184,1629.9373750351342,14307.246752229343,2534.559202532561,87.87956631948416,1.553982336589209,107.17668887805166,2448.637860572889,612.9248606235839,1.5032706770953992,2.685760462282965
2014-04-01,1096.2880486734202,10.922128084021448,166.92789062774898,1201.6583522024507,12909.439096621853,2853.8393561087787,64.83065210784372,1.008961892294784,102.97894127111839,2239.155425532045,635.9455031705508,3.6797229149315793,2.92378866967507
2014-04-02,1178.0448368773734,11.314779768976008,189.67280323578765,1294.965833598786,12125.527363972524,2902.4173187690703,75.17027108894109,2.0410341615858996,118.08106711532233,2537.5554226322047,883.3534784259352,1.015146913376633,2.417404233864671
2014-04-03,1084.919716650624,10.983818471615997,160.6089227554454,1309.8438127147408,9965.11655992988,2736.2629571603898,49.81476455903905,1.3488416036758188,102.37058545697624,2300.0495794447966,638.6193335064285,2.028361205368407,3.1491991321684893
2014-04-04,1053.1529106564758,10.522748753249266,186.92125506214416,1674.9830440453686,10568.699789267182,3221.5872942930537,44.182681808114566,4.945382092361388,109.44154777058252,2722.8262592246238,820.9653586173113,3.978890435488201,3.6986770512651295
2014-04-05,1453.371186286277,9.707865576764037,197.41922131363083,1276.8468281349474,8630.94405327889,2925.5319394250632,92.79736251589364,4.04661327180721,104.73036909579606,2936.9187011538042,733.8010812456448,4.2396668595025035,1.1531535997328954
2014-04-06,1498.8251691877367,11.60846923456911,150.68719173454787,1218.4811751102802,13502.758084307665,3989.931963590885,59.88235576875753,1.0148191852880353,119.92655016038051,2709.089978215237,722.0244987599866,2.053583480968283,1.321889592045028
2014-04-07,1082.0572197978952,10.603874287629878,172.0181965589399,1467.230747370904,10267.088375326683,3369.9531900481584,61.020233984087966,1.8945863392943685,111.71688103037397,2355.3103667758055,797.7660792828236,1.4302396858314523,3.0568273435102644
2014-04-08,1027.2612794391398,9.593421287863636,182.38854942070023,1464.2792312168408,12674.473293211451,3349.7167375813606,92.66127096873151,3.680496965134868,102.99169006782026,2600.0699616579536,818.2802475776484,4.811899375239093,2.133113245811792
2014-04-09,1164.8655535731061,8.333877180727828,185.08878852437766,1622.0234826839321,10503.163440390294,2831.304445159683,82.46628093452463,2.594208452659018,113.35127995243614,2888.526091798121,879.5907840857119,3.924841973653622,1.8448553139807773
2014-04-10,1230.8295903807077,9.162819423617528,158.80438791346012,1674.429825088901,11250.31308977384,3113.034158072367,85.37576265925676,4.327370252176909,119.83218034445102,2270.028389786906,677.0656466625584,4.131766795179887,1.5357798503870685
2014-04-11,1102.4106235379272,10.174906939320659,198.60916376192964,1469.2727210700655,11885.017306634765,2685.96699154,80.92020905005975,3.0194431135029265,112.10086561230747,2118.2047637382707,809.4241132984249,1.502382424468741,2.7179088303138492
2014-04-12,1150.7124558992791,9.102541480064778,180.76326839854866,1664.9970912098277,13612.966858734224,3643.7938783755794,46.347534687492185,3.6146056789297165,109.14758189112389,2130.763988610992,702.6857453017973,2.409973916161232,2.0425971867718404
2014-04-13,1100.4353678458288,8.884941391671608,158.2170300614134,1562.579575649915,9478.094642784763,2996.738869230215,97.47974926337366,3.3881495903779224,105.86540243237309,2494.8530103433477,815.2829234648932,0.8069392905829178,2.5238824783341545
2014-04-14,1387.1302842162256,10.109574056351388,151.02612558562578,1332.2795639977926,10791.357707808995,3627.948750089816,94.54817722767567,3.552675602494537,101.84246829657536,2732.1362611298428,642.6348377761132,0.9922976969892281,3.8756836846414435
2014-04-15,1356.2889716236305,8.67928138358294,189.1632099394888,1664.210355471963,8910.571003242723,3057.543999894213,54.173207609887264,1.9203954153087204,104.56492597979775,2657.2577420864063,737.2627649191588,1.4943156969144984,3.274802936997446
2014-04-16,1317.4757578804908,11.201640253300415,153.98523697227296,1533.7215880909373,8530.323534448815,3983.1358601722686,88.23965146863048,2.4931577568247665,111.07241559129747,2453.889500484682,655.088918302897,1.864555838995154,3.3878526078200735
2014-04-17,1193.6089285396024,9.937472605370631,157.05254605351183,1407.047966371317,12232.720493181543,2756.6824333819327,64.5637858898392,1.2025170114579655,115.07571397299165,2729.298040181363,700.9338689318032,4.987331613193882,1.3725937091890743
2014-04-18,1454.520470657118,10.2954510958506,178.74150134278455,1540.1210422584654,9323.637310512318,2502.2858408249967,81.02601807186898,3.350546058752835,117.55861780459298,2633.969956141017,814.6888222387416,2.399398543292203,1.9749409563906748
2014-04-19,1484.76627076751,8.589533070389393,180.17527517248098,1400.6564138718754,8418.595393482692,3392.2383120675786,49.93617998879404,2.8370338483031023,115.87424500745341,2628.2307556008477,670.0049548427896,3.64044102320282,1.3187064160686068
2014-04-20,1086.819656312706,9.29830534251747,184.34435592961992,1257.0918839939795,14279.68551844484,3929.4298001317575,72.31325503938524,4.042864596076289,102.50930402744835,2202.3763972942047,805.4651711450963,4.57001229529678,3.905562790462193
2014-04-21,1111.506320705939,9.64035873304461,169.67570063318104,1559.4893735884498,11740.200938497772,3470.581082358969,47.59697797359436,1.8255298584865685,115.46919770026093,2312.583433026282,748.782058214246,1.6072557430910444,3.0465628453996048
2014-04-22,1262.8155140001847,11.232851322066011,188.69493344834115,1612.043806085372,8942.397451820892,2628.5852841222713,72.17002992148696,2.747248464271207,111.6320909229161,2344.42432528921,627.6109671169839,1.1512498778770786,1.057701512512774
2014-04-23,1045.6252846411226,11.08063809234461,198.71792998079442,1564.403099509694,8373.982892132848,3310.7205736993383,54.61563736343277,1.7229817322295449,109.38215115009648,2808.1907582838953,716.0084055648402,1.5946618887270958,2.4265144654634074
2014-04-24,1218.2241994115564,8.891909899150725,163.55474715399416,1314.5573338783383,8839.020373895593,3864.2304042065907,67.14799172612888,3.4559169009937682,111.45528236944162,2775.1104909653614,860.7618608880755,4.4708975915317195,1.7905769096524862
2014-04-25,1290.8956323888551,10.46471632642803,185.1514308268973,1678.3175067388065,11299.360682244298,2509.759101820019,80.07816203046585,4.392121026045809,100.16150657544975,2252.6727574149045,896.7872693869042,3.495587154035184,2.6198765538012188
2014-04-26,1261.0367855686666,8.97382543108799,196.42343261975785,1212.627280845578,12679.256786182284,2750.368319256698,92.62447489963714,4.06177299379594,101.35460485942053,2055.15227430998,710.6763291953275,2.531008054582157,1.535973059415591
2014-04-27,1165.454291539013,11.952988622760982,184.31433813085215,1366.3426486878202,12488.960524902319,3721.8423341539246,49.917340185116686,4.776791890523549,110.51698558145962,2767.7838092064558,616.4624193656093,4.191272360749588,1.1705664718949729
2014-04-28,1271.2229030386034,11.808495512523482,184.05547493221297,1330.0462172674477,9010.96160385149,3840.8606598662245,93.5961469250619,4.886903127454364,103.47238498963115,2409.8661787943183,639.0563322918324,1.5652689930446382,1.9695325968349482
2014-04-29,1479.400477129424,10.253058882082481,161.18862845426034,1224.0631138074255,12434.422662863963,3560.7409313024064,63.40225887563741,4.088135470327963,110.91081904266866,2219.803168990284,836.4445241833317,1.576289185428213,1.886521332114167
